Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (mg/stk),Airmass SP (mg/stk),Ambient Press (kPa),Ambient Temp (°F),Battery Volts (V),Boost (psi),BPA Deviation (%),BPA Pos (%),WG Position (%),BPA SP (%),Brake Press (bar),Calc HP (hp),Calc TQ (lbft),Cat Temp (°F),Comb Mode (),Coolant Temp (°F),Cruise (),Current map (),DV Position (%),Eng State (),Engine Speed (rpm),EOI Actual (°),EOI Limit (°),Eth Content (%),Exh Flow Fac (),Exh Press Des (kPa),Exhaust Cam (°),FAC_MFF_ADD_FAC_LAM_AD (%),FAC_MFF_BAS_CUS (),FAC_TQ_REQ_DRIV_DROF (),FAC_TQ_REQ_PV (),Fastest Wheel (km/h),Flex IAT add (),Flex IAT weight (),Flex Lambda add (),Flex Lambda weight (),Flex MPI add (),Flex MPI weight (),Flex PUT Adder (kPa),Flex PUT weight (),Flex Spark Adder (°),Flex Spark weight (),Flex Torque Adder (ft-lb),Flex Torque weight (),FP DI (bar),FP DI SP (bar),FP MPI (kPa),FP MPI SP (kPa),Fuel Flow (g/min),Fuel Flow SP (mg/stk),Fuel Split MPI (),fup_efp_ctl_ad (kPa),fup_efp_ctl_i (kPa),fup_efp_dif (kPa),Gear (),HPFP Eff Vol (%),IAT (°F),Ign Table Value (°),Ign Timing Avg (°),Inj Duty DI (%),Inj Duty MPI (%),Inj PW DI (ms),Inj PW MPI (ms),Int Flow Fac (),Intake Cam (°),knk nl0 (V),knk nl1 (V),knk nl2 (V),knk nl3 (V),knks_cmd_gain_ad0 (),knks_cmd_gain_ad1 (),knks_cmd_gain_ad2 (),knks_cmd_gain_ad3 (),knks_rng_h0 (V),knks_rng_h1 (V),knks_rng_h2 (V),knks_rng_h3 (V),knks_thd0 (V),knks_thd1 (V),knks_thd2 (V),knks_thd3 (V),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),LACO State (),Lambda (),Lambda Delta (),Lambda PID (%),Lambda SP (),Lambda SP Filtered (),LPFP DC (%),LTFT (%),LV_PRS_IM_SP_UP_THD (),MAF_COR (),MAP (kPa),MAP SP (kPa),MBT Ignition (deg crank),Misfire Cyl 1 (),Misfire Cyl 2 (),Misfire Cyl 3 (),Misfire Cyl 4 (),Misfire Sum (),Muffler Temp (C),Oil Temp (°F),PCV Mean Voltage (V),PCV PSI (psi),Pedal Pos (%),Port Flap Pos (),PQ_THR_SP_1 (),Press Ratio (),PRS_UP_THR_WIDE_OPEN_THR (hPa),PUT (kPa),PUT I Inhibit (),PUT SP (kPa),PUT_DIF_PUT_CTL (hPa),PUT_INC_MMV (hPa),put_sp_optm_resp (kpa),Slowest Wheel (km/h),SOI Actual (°),SOI Limit (°),STATE_ALFU (),STATE_ALFU_CTL (),Steering Angle (°),STFT (%),Target Slip (km/h),TC Active (),TC D (),TC I (),TC Ignition pull (km/h),TC P (),TC PID (),TC WG pull (%),TC Wheel Slip (km/h),TEG_DYN_UP_TUR (C),Torque (Nm),Torque Lim (),Torque Max (Nm),Torque Req (Nm),Total Trim (%),TPS (°),tqi_add_puc_open_thr[0] (nm),Turbine Temp (°F),Turbo Speed (krpm),Valve Lift Pos (),Vehicle Speed (mph),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Current (a),WG Voltage (V),Wheel Speed FL (mph),Wheel Speed FR (mph),Wheel Speed RL (mph),Wheel Speed RR (mph),FAC_LAM_AD_OUT_FMSP[0] (%),MFF_ADD_LAM_AD_OUT_FMSP[0] (mg/stk),FAC_LAM_LIM[1] (%),MFF_SP_CLC[0] (mg/stk),SimosTools [R1.73:2025_10_9:mpi 1.4.bin]
498.71,-0.06820516,4.50933,968.7412,1112.3445,101.37634,63.050007,13.760032,16.641932,-3.9123535,24.804688,20.892334,20.892334,0.0,282.41354,249.92192,1034.2175,9.0,210.20087,2.0,1.0,0.0,3.0,5940.0,178.875,132.75,55.686275,1.3595581,493.35925,0.0,1.1535653,1.03125,0.0,1.0,78.22,0.1171875,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,169.37994,170.00082,525.8961,569.6766,1223.8026,86.26276,0.1640625,21.757559,92.33695,43.780453,2.0,71.02814,88.5393,8.25,13.875,68.61753,117.0138,6.108,10.416,1.0874634,19.34375,1.109314,1.1251831,1.0489655,0.9061432,1.0,1.0,0.0,5.0,1.2878418,1.6479492,1.1938477,1.0266113,2.265625,2.5390625,2.0117188,2.1289062,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8808594,0.014587413,3.0777,0.87109375,0.8701788,91.99982,0.7812499,1.0,0.0,216.11823,248.83273,21.375,0.0,0.0,0.0,0.0,0.0,0.25,222.77037,2.4797058,-3.0135236,99.90234,0.0,0.999,2.1492426,1178.258,217.88237,0.0,221.52246,45.024216,0.24875256,0.0,77.69,396.75,450.0,10.0,0.0,0.0,2.0837278,10.0,0.0,-0.08,0.0,0.0,-9.47,0.0,0.39672852,0.5299988,1020.75,276.71875,128.0,339.59375,302.5,4.127002,79.82713,0.0,1765.1299,201.37329,0.0,48.373867,326.25,3.515625,1.8157959,73.77319,79.104614,-1.2930298,2.8295898,48.293087,48.404934,48.088036,48.088036,1.1535645,0.0,3.0776978,103.17619,0
498.748,-0.03456413,4.484982,963.2759,1112.2173,101.37704,63.050007,13.757022,16.558725,-3.869629,24.194336,20.324707,20.324707,0.0,283.36624,249.171,1034.2175,9.0,210.20068,2.0,1.0,0.0,3.0,5978.0,177.0,133.125,55.686275,1.359314,493.25977,0.0,1.1627206,1.03125,0.0,1.0,78.85,0.1015625,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,170.0645,170.00082,525.3654,569.6766,1232.3856,85.92364,0.1640625,21.757559,95.25565,43.780453,2.0,70.12024,88.420364,8.625,14.25,68.957115,117.81117,6.092,10.408,1.0856323,19.546875,1.1019135,1.1439514,1.0384369,0.8896637,1.0,1.0,0.0,5.0,0.99487305,0.9802246,0.9033203,0.9765625,2.2460938,2.578125,1.9726562,2.109375,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8798828,0.00991822,3.0487082,0.87109375,0.8708502,91.99982,0.7812499,1.0,0.0,215.54523,249.54268,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.77333,2.4787903,-3.0176566,99.90234,0.0,0.999,2.1435027,1177.0972,217.30196,0.0,220.90886,48.092163,0.7462577,0.0,78.28,395.625,450.0,10.0,0.0,0.0,2.1357322,10.0,0.0,-0.08,0.0,0.0,-9.43,0.0,0.3540039,0.5699997,1026.625,275.28125,128.0,338.65625,301.375,4.1700597,79.82713,0.0,1766.1423,201.31226,0.0,48.76533,325.6875,3.717041,2.178955,73.7793,79.67529,-1.3999939,2.8515625,48.74669,48.73426,48.460857,48.498142,1.1627197,0.0,3.048706,102.77349,0
498.777,-0.027651304,4.437743,962.6467,1107.9783,101.37766,63.050007,13.7431965,16.461863,-3.5644531,23.754883,20.19043,20.19043,0.0,283.11862,247.58652,1041.98,9.0,210.20056,2.0,1.0,0.0,3.0,6011.0,177.0,133.125,55.686275,1.3538818,491.8419,0.0,1.1627206,1.03125,0.0,1.0,79.21,0.0703125,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,169.85223,170.00082,525.1001,566.4925,1233.3394,86.17798,0.1640625,21.757559,97.64368,40.861755,2.0,70.49255,88.17833,8.625,14.25,68.836975,112.67957,6.048,9.9,1.095581,19.53125,1.0951233,1.1270142,1.0198975,0.87638855,1.0,1.0,0.0,5.0,1.0437012,1.1877441,0.982666,0.80200195,2.2070312,2.5390625,1.9335938,2.0898438,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8828125,0.015777599,3.393557,0.8720703,0.87109435,91.99982,0.7812499,1.0,0.0,214.878,248.77037,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.77599,2.479248,-3.0186133,99.90234,0.0,0.999,2.1358829,1176.7655,216.53082,0.0,220.28699,45.770473,0.16583505,0.0,78.66,394.875,450.0,10.0,0.0,0.0,2.3335857,10.0,0.0,-0.24,0.0,0.0,-9.45,0.0,0.3479004,0.5499954,1026.625,273.875,128.0,337.96875,300.6875,4.3670306,79.82713,0.0,1766.8737,201.26953,0.0,49.169224,328.6875,3.85437,2.2369385,73.71826,79.80957,-1.3952637,2.8710938,49.12573,49.16301,48.87718,48.73426,1.1627197,0.0,3.3935547,103.07022,0
498.81,-0.042121045,4.4000974,959.89404,1105.1382,101.37822,63.050007,13.733519,16.442423,-2.7770996,23.376465,20.599365,20.599365,0.0,283.73434,246.72942,1041.98,9.0,210.20044,2.0,1.0,0.0,3.0,6045.0,174.75,133.125,55.686275,1.350769,490.6976,0.0,1.1627206,1.03125,0.0,1.0,79.73,0.046875,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,170.87643,170.00082,524.3041,566.4925,1238.3461,85.98723,0.1640625,21.757559,98.97036,41.657764,2.0,69.33136,87.9605,8.625,14.25,69.54684,113.59163,6.076,9.924,1.1047974,19.59375,1.1128235,1.1319733,1.0347748,0.8734894,1.0,1.0,0.0,5.0,1.4025879,1.6467285,1.4428711,1.0302734,2.2265625,2.5390625,1.9726562,2.0898438,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8847656,0.01602174,3.4896874,0.8720703,0.8709723,91.99982,0.7812499,1.0,0.0,214.74454,248.16002,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.77838,2.4790955,-3.019495,99.90234,0.0,0.999,2.1358712,1175.2731,216.53082,0.0,219.25052,38.22498,0.6633402,0.0,79.16,395.25,450.0,10.0,0.0,0.0,2.4918685,10.0,0.0,0.16,0.0,0.0,-9.43,0.0,0.32958984,0.5699997,1026.625,274.0625,128.0,337.15625,299.78125,4.5125732,79.82713,0.0,1767.5486,201.67236,0.0,49.28107,331.4375,3.9550781,1.9073486,73.53516,79.39758,-1.3441467,2.8833008,49.218933,49.2935,49.007668,48.951744,1.1627197,0.0,3.489685,102.85827,0
498.84,-0.013696838,4.385039,956.889,1102.5525,101.37872,63.050007,13.744322,16.408693,-2.0507812,23.175049,21.124268,21.124268,0.0,285.5323,246.82294,1041.98,9.0,210.20035,2.0,1.0,0.0,3.0,6081.0,174.375,133.125,55.686275,1.3469849,489.32947,0.0,1.1627206,1.03125,0.0,1.0,80.13,0.0234375,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,170.5315,170.00082,524.03876,566.4925,1248.3597,86.05081,0.1640625,21.757559,101.35838,42.188435,2.0,69.73419,87.76446,8.625,14.25,69.77678,114.22205,6.06,9.92,1.1159058,19.632812,1.0996246,1.1595154,1.0003662,0.8644104,1.0,1.0,0.0,5.0,0.99975586,1.4196777,0.9326172,1.09375,2.2070312,2.5976562,1.9140625,2.03125,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8808594,0.013885508,3.5858178,0.8720703,0.87164366,91.99982,0.7812499,1.0,0.0,214.51248,247.5462,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.78053,2.4769592,-3.0251625,99.90234,0.0,0.999,2.1320982,1174.6926,216.1494,0.0,218.33014,31.840328,0.49750513,0.0,79.57,394.875,450.0,10.0,0.0,-0.0875,2.6184947,10.0,0.0,0.0,0.0,0.0,-9.44,0.0,0.3173828,0.55999756,1032.375,272.25,128.0,336.40625,299.0,4.6329155,79.82713,0.0,1768.0549,201.59302,0.0,49.67875,334.78125,4.034424,1.461792,73.376465,78.87268,-1.2306213,2.890625,49.653893,49.653893,49.312138,49.374275,1.1627197,0.0,3.5858154,102.92185,0
498.877,-0.010957471,4.3602657,957.7695,1100.2211,101.37917,63.050007,13.751884,16.419008,-0.5859375,23.12622,22.540283,22.540283,0.0,286.5646,246.01614,1041.98,9.0,210.20029,2.0,1.0,0.0,3.0,6123.0,172.5,133.125,55.686275,1.3434448,488.05255,0.0,1.1627206,1.03125,0.0,1.0,80.63,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,168.96602,170.00082,522.9774,565.43115,1250.2671,85.88125,0.1640625,21.757559,104.01174,42.188435,2.0,71.102905,87.58801,8.625,14.25,70.165955,114.50083,6.052,9.876,1.1372681,19.953125,1.1084747,1.179657,1.0101318,0.87280273,1.0,1.0,0.0,5.0,1.2365723,1.427002,1.2548828,0.9265137,2.1875,2.6367188,1.9335938,2.03125,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8798828,0.013336191,3.7139919,0.8720703,0.8720709,91.99982,0.7812499,1.0,0.0,214.58405,247.56747,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.78247,2.47406,-3.0350285,99.90234,0.0,0.999,2.1327431,1173.366,216.21574,0.0,217.06978,12.188876,0.7462577,0.0,80.07,394.5,450.0,10.0,0.0,-0.0875,2.719796,10.0,0.0,0.24,0.0,0.0,-9.44,0.0,0.30517578,0.55999756,1032.375,271.78125,128.0,335.4375,297.875,4.757252,79.82713,0.0,1768.7299,201.98364,0.0,49.96458,341.1875,4.0771484,0.19226074,73.187256,77.456665,-0.881958,2.8857422,49.8838,49.989433,49.71603,49.753315,1.1627197,0.0,3.7139893,102.7311,0
498.909,-0.008765977,4.3316064,957.3307,1098.1439,101.379585,63.050007,13.763038,16.372946,-0.5554199,23.181152,22.625732,22.625732,0.0,286.94467,245.22104,1041.98,9.0,210.20023,2.0,1.0,0.0,3.0,6151.0,169.875,133.5,55.686275,1.3408203,487.0907,0.0,1.1627206,1.03125,0.0,1.0,81.07,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,169.5126,170.00082,522.1814,565.43115,1258.8501,85.64811,0.1640625,21.757559,105.338425,42.71911,2.0,70.4483,87.429214,8.625,14.625,70.756905,115.48721,6.068,9.904,1.1484985,20.4375,1.1110687,1.2033844,0.9803009,0.8769226,1.0,1.0,0.0,5.0,1.2329102,1.3769531,0.75561523,0.9375,2.1875,2.6953125,1.875,2.0117188,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8828125,0.010955818,3.6926296,0.8730469,0.87194884,91.99982,0.7812499,1.0,0.0,214.26688,246.8585,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.78421,2.4725342,-3.043607,99.90234,0.0,0.999,2.131426,1171.9563,216.08308,0.0,216.27377,3.2337835,0.16583505,0.0,80.6,393.75,450.0,10.0,0.0,-0.0875,2.8008368,10.0,0.0,-0.24,0.0,0.0,-9.53,0.0,0.30517578,0.47000122,1032.375,272.4375,128.0,334.875,297.1875,4.807282,79.82713,0.0,1769.1237,202.0752,0.0,50.23177,344.5625,4.0863037,0.1953125,73.0896,77.371216,-0.8074951,2.8833008,50.200703,50.21313,49.9273,50.00186,1.1627197,0.0,3.692627,102.43437,0
498.941,-0.0070127817,4.3013926,955.9169,1097.6353,101.37995,63.050007,13.776705,16.343128,-0.53100586,23.291016,22.76001,22.76001,0.0,287.6674,244.44774,1041.98,9.0,210.2002,2.0,1.0,0.0,3.0,6186.0,169.5,133.5,55.686275,1.3374023,485.85522,0.0,1.1627206,1.03125,0.0,1.0,81.51,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,169.93184,170.00082,521.3854,565.43115,1274.5857,86.07201,0.1640625,21.757559,107.99178,43.780453,2.0,70.34454,87.2863,8.625,14.625,71.065704,116.801056,6.06,9.96,1.1657104,20.945312,1.1120605,1.2264252,0.9564209,0.8773041,1.0,1.0,0.0,5.0,1.0070801,1.6894531,1.0913086,1.0864258,2.1875,2.6953125,1.875,2.0117188,-0.375,-1.5,0.0,0.0,0.0,1.0,0.88183594,0.015106212,3.9947538,0.8720703,0.8726202,91.99982,0.7812499,1.0,0.0,214.06166,246.91983,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.78578,2.4720764,-3.048951,99.90234,0.0,0.999,2.128801,1170.9613,215.81775,0.0,215.26218,-4.3946285,0.16583505,0.0,81.02,394.125,450.0,10.0,0.0,-0.0875,3.0219195,10.0,0.0,-0.08,0.0,0.0,-9.51,0.0,0.30517578,0.4900055,1038.0,270.5,128.0,334.125,296.5,4.98588,79.82713,0.0,1769.5173,202.02026,0.0,50.592167,349.71875,4.0771484,0.18615723,72.97363,77.23694,-0.77957153,2.8735352,50.59838,50.53003,50.318764,50.256626,1.1627197,0.0,3.994751,102.96424,0
498.977,-0.0056102253,4.289307,952.1987,1093.6083,101.38028,63.050007,13.780412,16.298883,-0.5126953,23.41919,22.906494,22.906494,0.0,289.6613,244.5214,1051.3175,9.0,210.20016,2.0,1.0,0.0,3.0,6227.0,168.0,133.5,55.686275,1.3339233,484.58658,0.0,1.1627206,1.03125,0.0,1.0,82.16,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,170.32985,170.00082,520.32404,565.16583,1279.8309,85.626915,0.1640625,21.757559,110.64514,44.57646,2.0,69.62891,87.15768,8.625,14.625,71.63116,117.244675,6.068,9.932,1.1810303,20.867188,1.1088562,1.2400055,0.9626007,0.8577728,1.0,1.0,0.0,5.0,1.2597656,1.4733887,1.1206055,0.87646484,2.1484375,2.7148438,1.875,1.953125,-0.375,-1.5,0.0,0.0,0.0,1.0,0.87890625,0.0121460045,4.0267973,0.8720703,0.87298644,91.99982,0.7812499,1.0,0.0,213.75693,246.75322,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.7872,2.471466,-3.0530791,99.90234,0.0,0.999,2.1256862,1169.1371,215.50266,0.0,214.10133,-13.183887,-0.58042264,0.0,81.59,394.125,450.0,10.0,0.0,-0.0875,3.1987855,10.0,0.0,-0.08,0.0,0.0,-9.43,0.0,0.32348633,0.5700073,1038.0,269.4375,128.0,333.15625,295.59375,5.089735,79.82713,0.0,1770.0798,201.86157,0.0,50.952564,354.3125,4.0618896,0.17089844,72.857666,77.090454,-0.70510864,2.8710938,50.89664,50.958775,50.635662,50.59838,1.1627197,0.0,4.0267944,102.41318,0
499.01,-0.0044881804,4.265723,949.15546,1091.065,101.38058,63.050007,13.777147,16.205198,-0.10986328,23.602295,23.480225,23.480225,0.0,290.89853,243.64859,1051.3175,9.0,210.20013,2.0,1.0,0.0,3.0,6276.0,166.125,133.5,55.686275,1.3304443,483.30966,0.0,1.1627206,1.0234375,0.0,1.0,82.56,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,168.41942,170.00082,519.528,565.16583,1282.692,84.948685,0.1640625,21.757559,111.971825,45.107132,2.0,71.147156,87.041916,8.625,14.625,72.14723,118.21486,6.064,9.936,1.1947632,20.757812,1.1018372,1.197815,0.96694946,0.87646484,1.0,1.0,0.0,5.0,1.0083008,1.2585449,0.99487305,1.3696289,2.1484375,2.5976562,1.875,1.953125,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8769531,0.007110601,3.8955715,0.8730469,0.87298644,91.99982,0.7812499,1.0,0.0,213.11128,245.98267,21.75,0.0,0.0,0.0,0.0,0.0,0.25,222.78847,2.469635,-3.05958,99.90234,0.0,0.999,2.1148837,1168.225,214.40813,0.0,213.08145,-25.704432,-2.4046082,0.0,81.74,393.75,450.0,10.0,0.0,-0.0875,3.1840284,10.0,0.0,0.0,0.0,0.0,-9.18,0.0,0.390625,0.8199997,1038.0,269.65625,128.0,332.34375,294.6875,5.073699,79.82713,0.0,1770.4174,202.09961,0.0,51.11412,358.4375,4.019165,-0.28076172,72.77832,76.51672,-0.6034851,2.8613281,51.120335,51.051983,50.6978,50.679157,1.1627197,0.0,3.8955688,101.60778,0
499.04,0.016409455,4.2375393,948.0303,1087.2074,101.380844,63.050007,13.786581,16.277676,-0.3479004,23.901367,23.553467,23.553467,0.0,291.72208,242.86784,1051.3175,9.0,210.2001,2.0,1.0,0.0,3.0,6314.0,166.875,133.875,55.686275,1.3243408,481.11234,0.0,1.1627206,1.0234375,0.0,1.0,83.03,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,171.163,170.00082,518.73206,565.16583,1277.9236,84.14328,0.1640625,21.757559,114.89052,46.168476,2.0,68.06641,86.93773,9.0,15.0,71.56765,117.34602,5.972,9.792,1.2062378,20.578125,1.1062622,1.1721039,0.9688568,0.89172363,1.0,1.0,0.0,5.0,1.2597656,0.9777832,0.99365234,1.0192871,2.1484375,2.5585938,1.8945312,1.9335938,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8808594,0.010711677,4.1091948,0.8730469,0.8731085,91.99982,0.7812499,1.0,0.0,213.61127,246.4425,22.125,0.0,0.0,0.0,0.0,0.0,0.25,222.78961,2.4690247,-3.0642707,99.90234,0.0,0.999,2.1239567,1166.4009,215.32852,0.0,211.59723,-33.664516,0.24875256,0.0,82.27,393.0,450.0,10.0,0.0,-0.21875,3.3284729,10.01,0.0,0.24,0.0,0.0,-9.25,0.0,0.40283203,0.76000214,1043.5,269.0625,128.0,331.125,293.6875,5.1747894,79.82713,0.0,1770.8674,201.88599,0.0,51.48073,361.875,3.9672852,-0.2319336,72.71118,76.44653,-0.5709839,2.8417969,51.46209,51.44966,51.120335,51.076836,1.1627197,0.0,4.109192,100.654015,0
499.077,0.013127564,4.188766,944.35364,1084.2826,101.38026,63.050007,13.787325,16.204834,-0.43945312,24.255371,23.815918,23.815918,0.0,291.62808,241.2232,1051.3175,9.0,210.20007,2.0,1.0,0.0,3.0,6355.0,164.625,134.625,55.686275,1.3186035,479.5535,0.0,1.1627206,1.0234375,0.0,1.0,83.66,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,168.90233,170.00082,517.67065,564.9005,1288.1755,84.03731,0.1640625,21.757559,117.543884,46.964485,2.0,70.19501,86.70896,9.0,15.0,72.0586,118.38889,5.96,9.792,1.2133179,20.5,1.0796356,1.1798859,0.954895,0.89027405,1.0,1.0,0.0,5.0,1.1633301,1.5002441,1.0803223,0.84472656,2.0703125,2.5390625,1.8554688,1.8945312,-0.375,-0.75,0.0,0.0,0.0,1.0,0.8847656,0.015472423,4.444888,0.8730469,0.8732916,91.99982,0.7812499,1.0,0.0,213.10846,246.28006,22.125,0.0,0.0,0.0,0.0,0.0,0.25,222.79065,2.465973,-3.0739524,99.90234,0.0,0.999,2.1192253,1165.4059,214.84761,0.0,210.39493,-40.54667,0.16583505,0.0,82.93,391.875,450.0,10.0,0.0,-0.21875,3.4440284,10.01,0.0,0.0,0.0,0.0,-9.28,0.0,0.42114258,0.73000336,1043.5,268.0625,128.0,330.15625,292.375,5.395527,79.82713,0.0,1771.7112,201.64795,0.0,51.878407,364.0,3.894043,-0.39367676,72.680664,76.18103,-0.52612305,2.836914,51.88462,51.81627,51.44966,51.46209,1.1627197,0.0,4.4448853,100.52685,0
499.109,0.030502051,4.1692567,943.8768,1081.0609,101.37972,63.050007,13.776127,16.194624,0.012207031,24.554443,24.56665,24.56665,0.0,292.7512,241.24113,1051.3175,9.0,210.20007,2.0,1.0,0.0,3.0,6379.0,163.5,135.0,55.686275,1.3151855,478.30972,0.0,1.1627206,1.0234375,0.0,1.0,84.04,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,169.44893,170.00082,516.344,564.9005,1292.7056,84.56718,0.1640625,21.757559,118.87056,47.760494,2.0,70.04547,86.50307,9.0,15.375,72.41684,119.51209,5.96,9.836,1.220581,20.1875,1.0903168,1.2026978,0.920105,0.8924866,1.0,1.0,0.0,5.0,1.3000488,1.517334,0.7336426,1.1071777,2.0898438,2.578125,1.7773438,1.875,-0.375,-0.75,0.0,0.0,0.0,1.0,0.88964844,0.018737806,4.6600375,0.87402344,0.8736578,91.99982,0.7812499,1.0,0.0,213.03752,245.5584,22.125,0.0,0.0,0.0,0.0,0.0,0.25,222.79158,2.4671936,-3.0756857,99.90234,0.0,0.999,2.1184185,1163.6646,214.76468,0.0,209.69841,-47.594658,0.7462577,0.0,83.24,391.5,450.0,10.0,0.0,-0.21875,3.5364728,10.01,0.0,0.0,0.0,0.0,-9.21,0.0,0.43945312,0.80000305,1043.5,267.6875,128.0,329.5,291.6875,5.613415,79.82713,0.0,1772.2174,201.62964,0.0,52.021324,366.1875,3.8085938,-1.0528564,72.67456,75.4303,-0.56137085,2.824707,52.05239,51.94676,51.592575,51.654713,1.1627197,0.0,4.660034,101.141495,0
499.141,0.04440164,4.1989527,942.2304,1078.3904,101.37924,63.050007,13.791726,16.103006,-0.22583008,24.85962,24.63379,24.63379,0.0,296.04993,243.083,1051.3175,9.0,210.20007,2.0,1.0,0.0,3.0,6402.0,161.25,135.0,55.686275,1.3123169,477.25668,0.0,1.1627206,1.0234375,0.0,1.0,84.38,0.0,0.8125,0.005859375,0.6640625,-0.1015625,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,170.14941,170.00082,515.548,564.9005,1290.7982,84.312836,0.1640625,21.757559,122.054596,49.087173,2.0,69.13757,86.317764,9.0,15.375,72.873055,119.84544,5.976,9.828,1.2301636,20.382812,1.0427094,1.1940765,0.92544556,0.89004517,1.0,1.0,0.0,5.0,0.87158203,1.3122559,0.7141113,0.814209,2.0117188,2.5585938,1.7773438,1.875,-0.375,-0.75,0.0,0.0,0.0,1.0,0.8876953,0.017089857,4.817203,0.875,0.873963,91.99982,0.7812499,1.0,0.0,212.40536,244.72879,22.125,0.0,0.0,0.0,0.0,0.0,0.25,222.79242,2.468872,-3.072415,99.90234,0.0,0.999,2.112867,1164.2449,214.20087,0.0,209.05995,-50.330936,0.41458762,0.0,83.73,391.125,450.0,10.0,0.0,-0.21875,3.7666783,10.01,0.0,-0.08,0.0,0.0,-9.36,0.0,0.43945312,0.6499939,1048.875,267.65625,128.0,329.0,291.28125,5.8003345,79.82713,0.0,1772.7799,201.45874,0.0,52.394146,369.0625,3.7109375,-1.0223389,72.67456,75.36316,-0.6048584,2.8100586,52.325798,52.41279,51.971615,51.959187,1.1627197,0.0,4.8171997,100.844765,0
